,Instance,List,Gap,Time,Nodes,ObjVal,ObjVal_h,Time_h,Structure,Pct,Model
0,1,3,0.8261483287483654,5.520805358886719,1.0,2025.5740885381108,2025.5740885381108,675.0837194919586,Delauney,Alpha-g,MTZ
